page_id,degree_centrality,eigenvector_centrality,closeness_centrality,unweighted_eigenvector_centrality_x,unweighted_eigenvector_centrality_y
15704546335,0.08309,0.6060731482878979,0.360610078878951,0.4954370450694135,0.4954370450694143
346937065399354,0.07388,0.05442009455731,0.3575936808871762,0.1208540444574939,0.12085404445749537
153080620724,0.05181,0.3237245839998771,0.3491867765506179,0.2800484856718227,0.2800484856718228
205344452828349,0.0517,0.008346391759177,0.3513434173211446,0.07853915600883,0.07853915600883056
18468761129,0.0413399999999999,0.0084725129806819,0.3476818077318428,0.0599213813243871,0.05992138132438762
339226922847416,0.03923,0.046243249638832,0.3468456890210926,0.208195928338019,0.20819592833801875
114517875225866,0.0389399999999999,0.0061726445827751,0.3475802453732064,0.0620289014859946,0.06202890148599503
889307941125736,0.0385,0.0094862817988798,0.3462037455733771,0.0523954236851527,0.052395423685153354
9124187907,0.0377399999999999,0.0043795235029111,0.3446882649612465,0.0493864549007778,0.04938645490077814
199098633470668,0.0375,0.0062940372878466,0.3466940993063328,0.0422347481571742,0.042234748157174436
21785951839,0.03157,0.0095666447150451,0.3409434127921581,0.0188595462361391,0.018859546236139026
354522044588660,0.03108,0.0077757969321543,0.3454332003273547,0.0550799650493227,0.05507996504932301
86680728811,0.0304,0.0244126896383487,0.3456059949638058,0.0793799057944346,0.07937990579443496
341163402640457,0.02986,0.0088757719639252,0.3449102971141436,0.0468219791450636,0.046821979145064155
179035672287016,0.02943,0.0814605500692473,0.3407725369508357,0.177885000539052,0.1778850005390517
138691142964027,0.02896,0.0540915752717773,0.3398101623046054,0.155640878376784,0.15564087837678406
22067606728,0.02888,0.2121669503969063,0.3399692810244046,0.1810693338962755,0.18106933389627533
5550296508,0.02864,0.0177887711785082,0.3448158985075341,0.0575801577370396,0.05758015773704
6622931938,0.0277399999999999,0.0022068618623523,0.3439907283602939,0.0449005589007473,0.04490055890074753
131201286936061,0.0249199999999999,0.0353699868971716,0.3354329141820784,0.1284480389475821,0.12844803894758192
21898300328,0.02483,0.0034692109262029,0.3431667489669053,0.0317499970803659,0.03174999708036593
20950654496,0.0248,0.0029780688764891,0.3406803893856489,0.0252505105560574,0.02525051055605763
997108126967413,0.02429,0.0089348419477119,0.3435438008452613,0.0447170227862218,0.04471702278622202
107705785934333,0.02363,0.1995813414568265,0.3375873954967684,0.1606253766830841,0.160625376683084
407570359384477,0.02335,0.0026835710066279,0.3427630944515088,0.0370736997058871,0.03707369970588733
133961323610549,0.0221099999999999,0.1761369707461465,0.3353095063780349,0.1301915037183718,0.13019150371837163
164305410295882,0.022,0.0084843526969891,0.3424917801872053,0.0412190820483262,0.041219082048326326
112723252096438,0.02197,0.1284450674987306,0.3381416911887745,0.1555965584091347,0.15559655840913428
10643211755,0.02196,0.0029545557031381,0.3395515753744942,0.0276438293620155,0.027643829362015752
95475020353,0.02189,0.4243332993007528,0.3401825717899774,0.1579830595786169,0.1579830595786167
184859785026060,0.02037,0.0694909874707664,0.3374916441318738,0.1217057601000139,0.12170576010001392
7976226799,0.0197,0.0017005982760506,0.334966018718918,0.0251006614213622,0.025100661421362552
226821494115353,0.01956,0.1583422138743423,0.3356957864610859,0.1243795682559855,0.12437956825598508
799539910084929,0.01933,0.0022037456858513,0.3349686380966058,0.0199777917644987,0.019977791764498938
129255907131113,0.01899,0.0361377578328175,0.3359485317652674,0.1144175461704019,0.11441754617040181
169676909894983,0.01893,0.0469969801626539,0.3384837018758609,0.0837600105692412,0.08376001056924137
721683147909323,0.01839,0.0467714841310769,0.3345866420867164,0.1094819985917206,0.10948199859172054
5281959998,0.0182,0.0033931918125508,0.3394816091281816,0.0241634686998458,0.024163468699846053
62507427296,0.01809,0.0016307701888273,0.3379416152403767,0.0241686667828034,0.02416866678280363
513813158657249,0.01779,0.0441961444643528,0.3315617554978865,0.098258033988512,0.09825803398851189
177486166274,0.01757,0.0062386539579739,0.3361673581098847,0.0289223760570227,0.028922376057023025
59306617060,0.0173,0.009913439578054,0.3414135258938194,0.0394421777824797,0.03944217778247985
295199098300,0.0172,0.002400975990815,0.3400097586978819,0.0232776016505514,0.02327760165055152
36019593759,0.01675,0.0367593883843237,0.3336874328297976,0.108385034954167,0.10838503495416694
39442131319,0.01661,0.0092139632625256,0.340910851802166,0.0460122900739371,0.04601229007393726
124955570892789,0.0163099999999999,0.0015769800394577,0.334966018718918,0.0195225459539613,0.019522545953961516
868219436604578,0.015,0.0181317506281927,0.333606870919409,0.0604592291216191,0.06045922912161917
159207208524,0.01488,0.0058478601916891,0.3394036038618003,0.0455550988000455,0.04555509880004556
12566691349,0.01483,0.0133565813781435,0.3399423012625602,0.0296351938281924,0.02963519382819253
160389977329803,0.01461,0.0022570094169135,0.339896445493739,0.0242138389064006,0.024213838906400765
123624513983,0.01448,0.1032655474382002,0.3367064096823923,0.110801862040833,0.11080186204083305
69813760388,0.01402,0.1105839747148276,0.332994833873303,0.1091859307580282,0.1091859307580282
157750900979288,0.01368,0.0009437317343426,0.3357773605477217,0.0142228327408523,0.014222832740852452
182919686769,0.01334,0.124795456201347,0.3361779111583264,0.1056093820382031,0.10560938203820301
56845382910,0.01305,0.0102356081510701,0.3366799452943013,0.0216754637840037,0.021675463784003923
158671177481084,0.0127599999999999,0.0286300843183637,0.3346598340582974,0.0730341213701681,0.07303412137016813
908009612563863,0.01261,0.0021855180590099,0.3389631443409111,0.0213405121755156,0.021340512175515802
142474049098533,0.01256,0.0022866559599178,0.3342185542284203,0.0186537063112147,0.018653706311214963
189885532970,0.01237,0.0375135464057341,0.3349319705364908,0.0855971826085515,0.08559718260855147
307188559330028,0.01199,0.0414489500204733,0.3318905787720542,0.05618277478336,0.056182774783360055
114270361928171,0.01181,0.005696663216406,0.3340152788786616,0.0216046435802244,0.02160464358022471
519305544814653,0.01177,0.0601367312721881,0.3331916852553161,0.0846540212634033,0.08465402126340321
155869377766434,0.01143,0.0088733655776897,0.3399342081690153,0.028077860027896,0.02807786002789619
169204449790211,0.01138,0.121433773647701,0.3301256931455497,0.0939630587078279,0.09396305870782781
43179984254,0.01137,0.0069908029093099,0.3341377356884971,0.0210796746174558,0.021079674617456048
610045389164725,0.0112,0.0101920329387782,0.3348193989212968,0.0193894287171542,0.019389428717154402
