page_id,degree_centrality,eigenvector_centrality,closeness_centrality,unweighted_eigenvector_centrality_x,unweighted_eigenvector_centrality_y
15704546335,0.10778,0.5915937608390341,0.3694550851067759,0.6220728368065715,0.6220728368065717
346937065399354,0.0561,0.0076942631868557,0.3519987779821757,0.060828660891944,0.06082866089194375
199098633470668,0.0528,0.0091456676383638,0.3516795154393697,0.0681813611746157,0.06818136117461564
114517875225866,0.0498199999999999,0.0044824974159227,0.3509691708622345,0.0625252406388633,0.06252524063886349
153080620724,0.04693,0.3372398398344713,0.3471460977163659,0.2430959094655408,0.24309590946554077
179035672287016,0.04268,0.1296183613613887,0.3451461049504443,0.233120181398343,0.23312018139834334
205344452828349,0.03853,0.005251896093257,0.3474398816981051,0.03901083181677,0.03901083181676978
354522044588660,0.03704,0.0059562461561215,0.347413939581764,0.0547792534859815,0.05477925348598146
164305410295882,0.03429,0.0073609128423986,0.3463335865871668,0.0598915385883846,0.05989153858838457
86680728811,0.03305,0.0173022381850132,0.3466059132525018,0.0767213858916536,0.07672138589165349
21785951839,0.03236,0.0073506008187774,0.3416041523618318,0.0189822163146757,0.018982216314675622
22067606728,0.0314,0.2350571322367318,0.3416097257507302,0.180389822561107,0.18038982256110678
112723252096438,0.03119,0.1727112578847608,0.3407369251039684,0.1920249936194459,0.19202499361944594
341163402640457,0.03007,0.0071425650177213,0.3450039267530154,0.0421002765831312,0.04210027658313123
18468761129,0.02726,0.0044206118111162,0.3434363958716949,0.0294476097480848,0.0294476097480845
184859785026060,0.02723,0.0593224381792224,0.340662083558491,0.1479646086268402,0.14796460862684
9124187907,0.0259,0.001289122444117,0.3418216493733267,0.022160655716946,0.022160655716946025
889307941125736,0.02503,0.0031332478508512,0.3401142485273061,0.0209842243809708,0.020984224380970796
997108126967413,0.02477,0.0062751170797256,0.3433096946262616,0.0411260320545451,0.04112603205454498
339226922847416,0.02468,0.0431956351146018,0.3408922568944458,0.1345341225663224,0.13453412256632263
124955570892789,0.0231,0.0008695169472292,0.3411005125272061,0.0183539816336547,0.01835398163365479
107705785934333,0.02306,0.2131311443597156,0.3388482770399449,0.1417749146286587,0.14177491462865874
5550296508,0.02225,0.0101490024680444,0.3432393454322676,0.0399672488184075,0.03996724881840741
10643211755,0.02159,0.0015741052119465,0.3410088487086931,0.0177696490077606,0.017769649007760444
21898300328,0.02145,0.0018327167199659,0.3406842554034634,0.0201226127778221,0.020122612777822107
95475020353,0.02104,0.4283946781195568,0.3388400516355211,0.144288560252816,0.14428856025281606
226821494115353,0.0208,0.111301074214632,0.3369641809342864,0.1176240816540917,0.1176240816540918
158671177481084,0.01894,0.0335651438602156,0.335883076033716,0.0993449197083603,0.09934491970836051
59306617060,0.01823,0.0120994547404076,0.3415762881450252,0.0414999648025097,0.041499964802509774
129255907131113,0.01795,0.0281618470843336,0.3338825764539233,0.0970025073943439,0.09700250739434393
138691142964027,0.0178,0.0273280103363229,0.3360528895637425,0.0889983747743851,0.0889983747743851
131201286936061,0.01758,0.0272208506998661,0.332821123830104,0.0923741461363809,0.09237414613638102
407570359384477,0.01728,0.0013031936065413,0.3397279526007603,0.0188406888626073,0.018840688862607213
7040724713,0.0168199999999999,0.0048775672174923,0.3407424702303371,0.0522693341905903,0.05226933419059025
5281959998,0.01625,0.0026192497261261,0.3394057920362093,0.0154256597396861,0.015425659739685961
799539910084929,0.0158199999999999,0.0012766718754094,0.3337654853658591,0.0105746910804916,0.010574691080491562
177486166274,0.0152699999999999,0.0019554426246748,0.3317322323734296,0.0156288029386667,0.01562880293866668
721683147909323,0.01514,0.0420660069004322,0.3323166573138075,0.0875721076744721,0.08757210767447228
157750900979288,0.015,0.0007845429619519,0.3368964080276391,0.0118306814671298,0.011830681467129891
519305544814653,0.01492,0.0624854955346966,0.3351491962306219,0.0929512429471184,0.09295124294711829
20950654496,0.0148,0.0014752654440556,0.3360421026475746,0.0093598483537043,0.009359848353704202
12566691349,0.01475,0.009179752417381,0.3399955070508704,0.0300208364029695,0.03002083640296953
182919686769,0.01469,0.0818742812604154,0.3364416802962031,0.1044813012897344,0.10448130128973449
123624513983,0.01465,0.1006486017484569,0.335740349895592,0.1040138723153094,0.10401387231530936
114364638621903,0.01455,0.0272882654713998,0.3334731166348995,0.0881740931940221,0.08817409319402211
1425604894326440,0.01455,0.0042031744736609,0.3396452890385302,0.0248876241711263,0.024887624171126343
174742062548592,0.0144599999999999,0.0010353624767149,0.3395571589006893,0.016213612486001,0.01621361248600093
133961323610549,0.0141599999999999,0.1766268686501637,0.3288949099646373,0.0887388797793535,0.08873887977935362
165297924363,0.01397,0.0018540671491378,0.3386400231396624,0.0137197476055866,0.013719747605586642
513813158657249,0.0138599999999999,0.0397058759316637,0.3307679706594486,0.0770887663474995,0.07708876634749953
169204449790211,0.01385,0.1374482029851894,0.3311236745166884,0.0995789536414053,0.09957895364140547
295199098300,0.01384,0.0017898347350707,0.3382597992005324,0.0166745855323639,0.016674585532363832
158924294183807,0.0134,0.0598384234642774,0.331467025142894,0.0825782135227393,0.08257821352273928
486474041433960,0.01313,0.0122258983453904,0.333186561598844,0.0700667372546941,0.07006673725469405
124016042296,0.01273,0.0099663633863634,0.3331574030695778,0.0471064777939568,0.04710647779395683
228735667216,0.01243,0.0031994682482609,0.3392435666315144,0.0142952765906068,0.01429527659060677
7331091005,0.01223,0.0043837999649301,0.3380413521483033,0.0162147904365873,0.01621479043658732
155869377766434,0.0121599999999999,0.0070196528583459,0.3401004371176947,0.0242107890884751,0.024210789088475067
21124264380,0.01209,0.0011044011836802,0.3361796877221951,0.0132700165735845,0.013270016573584495
221573484697614,0.01202,0.0523712437602236,0.3334863950101737,0.0772420375941877,0.07724203759418787
253968658003230,0.01172,0.0012065775637898,0.3338479728098244,0.0122949283149991,0.012294928314999102
591402597574018,0.0116099999999999,0.0397248013238877,0.3284512068820543,0.0797198499484403,0.0797198499484403
307188559330028,0.01152,0.035387375663054,0.3274213941126189,0.0489970509465982,0.04899705094659819
7976226799,0.0113,0.0006094074936503,0.3319268121546252,0.0096637716046169,0.009663771604616789
169676909894983,0.01123,0.0341817633266545,0.3327074192892925,0.046176713617649,0.04617671361764901
114270361928171,0.01113,0.0017597132748301,0.3315063855401165,0.0125380431495964,0.012538043149596407
36019593759,0.0111,0.0347954978842928,0.3302931491467969,0.069906776300445,0.06990677630044503
22156858944,0.01097,0.0036072132393408,0.3379022393582415,0.0150561552445855,0.015056155244585563
69813760388,0.01093,0.0736735450398889,0.328024115598558,0.0839154422638191,0.08391544226381904
868219436604578,0.0109,0.0089354040027654,0.3310111266504953,0.0434249430465442,0.04342494304654413
219856014723410,0.01081,0.0018512924007274,0.3363254888878605,0.0100005495916666,0.010000549591666586
43179984254,0.01081,0.0025492962485857,0.3322217458541786,0.0117465055411361,0.011746505541136256
31160214090,0.0104099999999999,0.0040729984791513,0.3378940598185094,0.0244441192771942,0.024444119277194178
253546571389025,0.01032,0.0032675114175479,0.3352109011993493,0.0143386698011615,0.014338669801161521
197535293612901,0.0103,0.004960669339359,0.3364443833772075,0.0111326168998576,0.011132616899857586
142474049098533,0.01028,0.0004926723618572,0.3284254470132741,0.0089715197827144,0.00897151978271445
34226391050,0.01027,0.0333885784249323,0.3378777019269918,0.0511439530782399,0.05114395307823994
