page_id,degree_centrality,eigenvector_centrality,closeness_centrality,unweighted_eigenvector_centrality_x,unweighted_eigenvector_centrality_y
15704546335,0.0637399999999999,-0.517959070599594,0.3562412572938389,0.4638152858906347,0.46381528589063387
153080620724,0.0587,-0.5626093132693706,0.3523768426074827,0.400613272705815,0.4006132727058153
346937065399354,0.04224,-0.007584527909332,0.3474105144034951,0.0635864730719759,0.0635864730719768
18468761129,0.0416399999999999,-0.0047427650942473,0.3474165855992067,0.0632690765669942,0.06326907656699474
205344452828349,0.04002,-0.0030200161115176,0.3482350995799837,0.0544297854114324,0.05442978541143309
199098633470668,0.03837,-0.0052595632090877,0.346384503815292,0.0363145372382625,0.036314537238262425
5281959998,0.0364899999999999,-0.002695514268437,0.3461523011852678,0.0515296540249309,0.051529654024931405
179035672287016,0.03523,-0.1500787569251924,0.3433573392331853,0.2396380651324464,0.23963806513244618
114517875225866,0.03199,-0.0021137266992701,0.3451996201370372,0.042080832547674,0.04208083254767437
354522044588660,0.0318899999999999,-0.0034777529671969,0.3460438456842198,0.0507958686143533,0.05079586861435368
5550296508,0.02758,-0.0165239564871766,0.3450139041342734,0.0539555675982821,0.053955567598282544
21785951839,0.0265,-0.0031689552527378,0.3353160209924817,0.0146397215233686,0.014639721523368626
10643211755,0.02476,-0.0015097380129208,0.3380443114577555,0.0323800478795675,0.032380047879567914
112723252096438,0.02456,-0.1675962425726579,0.3347006767810866,0.2034284784854928,0.20342847848549264
124955570892789,0.02366,-0.0012168547937043,0.339070588186283,0.0263790502552579,0.02637905025525814
86680728811,0.02362,-0.014750289756918,0.3439870992476977,0.0563869588619479,0.05638695886194817
341163402640457,0.02352,-0.003463670183254,0.3433039752297299,0.034916103931023,0.03491610393102332
889307941125736,0.02348,-0.0025451929517862,0.3394498051095906,0.0324859502452188,0.032485950245219115
22067606728,0.02219,-0.1742154233935629,0.3390040955377605,0.1722062395874733,0.17220623958747333
21898300328,0.02129,-0.0014593200285472,0.3389838638207389,0.0239166634119916,0.023916663411991657
997108126967413,0.02045,-0.0040815386163249,0.3420605643376192,0.0379667778346459,0.03796677783464603
9124187907,0.02011,-0.0010182282243091,0.3381938294258485,0.0240949656707345,0.024094965670734887
339226922847416,0.01948,-0.0185128424557984,0.3393918545404371,0.1040919524018363,0.10409195240183644
95475020353,0.01917,-0.2788274047887354,0.3382686380200357,0.1628419499024336,0.16284194990243359
908009612563863,0.01907,-0.0018141336762256,0.340986890163623,0.0284590960974972,0.028459096097497562
133961323610549,0.01825,-0.2894109792472554,0.3294316996954601,0.1396322219405956,0.13963222194059555
12566691349,0.01823,-0.0125845858527036,0.3412649278567144,0.0335638382952106,0.03356383829521084
20950654496,0.01804,-0.0025213106440069,0.3377169842413438,0.0183134204303423,0.018313420430342512
177486166274,0.01755,-0.0018377260660988,0.3319288632363184,0.0243875922598672,0.024387592259867627
129255907131113,0.01747,-0.0208021855865005,0.3323783775528555,0.1091017512473558,0.10910175124735579
407570359384477,0.01684,-0.0010748231048564,0.3393831636616093,0.0194253275141369,0.01942532751413707
59306617060,0.01634,-0.0077421382227018,0.3405604721835555,0.0349549378458183,0.034954937845818386
226821494115353,0.01624,-0.1203442745814366,0.3324367370848771,0.1215609490378483,0.12156094903784831
519305544814653,0.01621,-0.0897927873992862,0.3347316721503084,0.1264425228434585,0.1264425228434585
160389977329803,0.01602,-0.0008159526049301,0.3398008285341402,0.0212692701764212,0.02126927017642131
174742062548592,0.01601,-0.0007311974526751,0.3383809129857407,0.0200242460101946,0.020024246010194636
164305410295882,0.0152,-0.0041885315556748,0.3405167225243461,0.0263980036150774,0.026398003615077516
123624513983,0.01498,-0.1336151240552392,0.3319260922323802,0.1325704341091276,0.13257043410912744
228735667216,0.01455,-0.0055707688477768,0.3395889672515257,0.0219363057033414,0.021936305703341725
721683147909323,0.01427,-0.0343315248065936,0.327772381463128,0.0990988708614419,0.09909887086144192
157750900979288,0.01413,-0.0004810688446657,0.333406830326688,0.0146514134794639,0.014651413479464179
184859785026060,0.01406,-0.0399244536412904,0.3319981533743931,0.0925583784749912,0.09255837847499129
155869377766434,0.01381,-0.0083642271744081,0.3403097932323139,0.0329693539668697,0.03296935396686997
107705785934333,0.01366,-0.0867482266544802,0.3334375865115836,0.1066365168986612,0.10663651689866109
13652355666,0.0135699999999999,-0.0043983039475998,0.3406625984534399,0.0386414901664625,0.03864149016646279
142474049098533,0.01334,-0.0007038844456834,0.3311878857942001,0.0165897047202792,0.01658970472027939
133352176797969,0.0133099999999999,-0.0488545078382358,0.3346246215694599,0.0797400456729698,0.07974004567296972
389658314427637,0.01321,-0.0626094714592013,0.3323978284533824,0.1079850894912534,0.10798508949125352
62507427296,0.0130599999999999,-0.000595707832862,0.3355282454267619,0.0177246083231004,0.017724608323100553
610045389164725,0.0129,-0.0025812721487801,0.3341802497694458,0.0186512134670784,0.01865121346707858
6250307292,0.01251,-0.0026495930258634,0.3378748260898983,0.0206825326417421,0.0206825326417423
21124264380,0.01244,-0.00067631999883,0.3349629095681485,0.0093430968762098,0.009343096876209881
513813158657249,0.01229,-0.0386250114942818,0.3261430709183705,0.0807732418133126,0.08077324181331273
56845382910,0.01211,-0.0029617456110128,0.3377227213610237,0.0218459041846338,0.021845904184634054
31732483895,0.01208,-0.0013616266640871,0.3372014404511313,0.0153286311495161,0.01532863114951617
122560544447547,0.01205,-0.0103857879378509,0.3382456164663437,0.0174743321030112,0.01747433210301129
165297924363,0.01177,-0.0019706523871318,0.3355905488944746,0.0135127423904028,0.0135127423904028
7331091005,0.01174,-0.0033392832689089,0.3378920541269042,0.015175370187617,0.015175370187617054
24718773587,0.01146,-0.0325926808108089,0.3276967411632828,0.08094199708746,0.08094199708745997
69813760388,0.01143,-0.1129604095892325,0.3273783545328674,0.1120735976896996,0.11207359768969984
189885532970,0.01133,-0.0307549268295995,0.336431069297011,0.0893840368400945,0.08938403684009436
43179984254,0.01128,-0.0031625304461407,0.334101623417158,0.0186430894434993,0.018643089443499544
138691142964027,0.01111,-0.0356698388893022,0.3294753773254667,0.0866098313512391,0.08660983135123904
221573484697614,0.01104,-0.0531567215125384,0.3293825762018864,0.0953416658400777,0.09534166584007774
253968658003230,0.01095,-0.00145278773127,0.3330214615423415,0.0105613737272562,0.010561373727256225
142125212473533,0.01027,-0.0348319628241153,0.3137436712909409,0.0836838350591749,0.08368383505917494
34226391050,0.01005,-0.0167158512808654,0.3378030615084133,0.0599615806206096,0.05996158062060958
182919686769,0.0100299999999999,-0.0638215353498485,0.3338379339061885,0.1015791493395366,0.10157914933953657
36019593759,0.00988,-0.0361038364188568,0.3267568598940185,0.0814370695866138,0.08143706958661376
111938618893743,0.00969,-0.0549048808694739,0.3297376865206853,0.0811707733197489,0.08117077331974885
295199098300,0.00967,-0.000937004308005,0.3357067216649626,0.0115320298754813,0.011532029875481421
136264019722601,0.0096099999999999,-0.0761232764063749,0.3186876252655566,0.0775220911406434,0.0775220911406434
