,page_id,degree_centrality,eigenvector_centrality,closeness_centrality,unweighted_eigenvector_centrality_x,unweighted_eigenvector_centrality_y,week,Unnamed: 0
25342,554097581296943,0.00044,1.3368039927064304e-05,0.2778555744743939,0.0003540850829682,0.0003540850829682,Full,12098.0
25343,71279079017,0.00044,0.0001017409186726,0.3070449220576367,0.0008968301362871,0.0008968301362871,Full,12099.0
25344,36496893934,0.00044,0.0002041180228989,0.2809118828133072,0.0009584473385496,0.0009584473385496,Full,12100.0
25345,134176153323755,0.00043,2.140013312655912e-05,0.2747120619623798,0.0005341177883929,0.0005341177883929,Full,12101.0
25346,9351577890,0.00043,4.631937686801151e-06,0.2664916736498535,0.0002521439704987,0.0002521439704987,Full,12102.0
25347,124434790836,0.00043,5.346998646990246e-05,0.2821030576344193,0.0003625061005327,0.0003625061005327,Full,12103.0
25348,7257000829,0.00043,0.0008606567238893,0.2658440551519445,0.003815964088926,0.003815964088926,Full,12104.0
25349,123061011213236,0.00043,0.0001079162706788,0.274514845363443,0.0008366882917559,0.0008366882917559,Full,12105.0
25350,51936848856,0.00043,0.0006870788256775,0.3112143788535273,0.0007629608045359,0.0007629608045359,Full,12106.0
25351,310676529001539,0.00043,8.265976583752748e-06,0.2433907060970558,9.757650231894378e-05,9.757650231894512e-05,Full,12107.0
25352,220198801458577,0.00043,0.001186654318505,0.2776174992678313,0.0032330425553985,0.0032330425553985,Full,12108.0
25353,295479040495545,0.00043,0.0001348682157735,0.3196784123696796,0.0012806912964553,0.0012806912964553,Full,12109.0
25354,26668999076,0.00042,0.0003039204744095,0.2943294536056215,0.0007638067956994,0.0007638067956994,Full,12110.0
25355,231919626926856,0.00042,2.677159215908339e-05,0.2703739965318945,0.0003944626812546,0.0003944626812546,Full,12111.0
25356,197843195004,0.00042,2.812371745313501e-05,0.2757042016600159,0.0003836519147537,0.0003836519147537,Full,12112.0
25357,18343191100,0.00041,5.947749961746093e-05,0.2962109667361713,0.0006434581360203,0.0006434581360203,Full,12113.0
25358,136506519748694,0.0004,2.2660932083673268e-05,0.2667479172541272,0.0003415797066613,0.0003415797066613,Full,12114.0
25359,103708747870,0.0004,0.0002538003877271,0.3018115367343331,0.0012890086148626,0.0012890086148626,Full,12115.0
25360,15418366158,0.0004,0.0014485337797872,0.2903092359738686,0.0038650436443395,0.0038650436443395,Full,12116.0
25361,206080093131,0.0004,0.0003663228579766,0.299875384839442,0.0007480366219376,0.0007480366219376,Full,12117.0
25362,126756847074,0.0004,7.4503205260993135e-06,0.2832608920373956,0.0002364372637981,0.0002364372637981,Full,12118.0
25363,106547192707583,0.00039,0.001053328632886,0.280053720633941,0.0022412400692994,0.0022412400692994,Full,12119.0
25364,55375096989,0.00039,0.0008016107747275,0.3042475420269912,0.0004482421230439,0.0004482421230439,Full,12120.0
25365,8945512054,0.00039,7.37278436911197e-05,0.2997906629106975,0.0006775425540137,0.0006775425540137,Full,12121.0
25366,407577195956039,0.00039,0.0012538741991084,0.2862486383477057,0.0030141504481528,0.0030141504481528,Full,12122.0
25367,128015890542670,0.0003799999999999,0.0003213153936297,0.3110433305649277,0.0007994726146455,0.0007994726146455,Full,12123.0
25368,9299179711,0.0003799999999999,5.693414880643506e-05,0.295474816013752,0.0004609178333562,0.0004609178333562,Full,12124.0
25369,702815073143116,0.0003799999999999,0.0019230430386334,0.2720428006663129,0.0040230981630039,0.0040230981630039,Full,12125.0
25370,8860325749,0.0003799999999999,5.636467654009836e-05,0.289647546697872,0.0002991569019992,0.0002991569019992,Full,12126.0
25371,84258068778,0.00037,2.610937360598535e-05,0.2834936003577309,0.0002682353751129,0.0002682353751129,Full,12127.0
25372,104992520955,0.00037,0.0001675702628275,0.2846285405038757,0.0008479688181126,0.0008479688181126,Full,12128.0
25373,300857333265155,0.00037,2.8857484662215405e-05,0.2695532400980513,0.0004647834052109,0.0004647834052109,Full,12129.0
25374,45809529741,0.00037,0.0001457336415891,0.2924334059896754,0.0008367807710114,0.0008367807710114,Full,12130.0
25375,1595723550651430,0.00037,0.0020376369402911,0.2845503060092211,0.0023988860580225,0.0023988860580225,Full,12131.0
25376,374111579728,0.00037,0.0001961872483927,0.3122377413475321,0.0011526251189756,0.0011526251189756,Full,12132.0
25377,144868455552699,0.00037,0.005499047437426,0.2788559348634089,0.0034578909292434,0.0034578909292434,Full,12133.0
25378,257702340061,0.00036,0.0003703835021862,0.2827495226665032,0.0012575436100721,0.0012575436100721,Full,12134.0
25379,88683275177,0.00035,1.023631307722365e-05,0.2620315826078012,0.0001850455723504,0.0001850455723504,Full,12135.0
25380,437674196342052,0.00035,0.0004360259737608,0.2601142430952859,0.0019080386044109,0.0019080386044109,Full,12136.0
25381,236123223432862,0.00035,2.279531352843529e-05,0.2767233777247769,0.0003224219775363,0.0003224219775363,Full,12137.0
25382,26423400230,0.00035,1.5566949002797054e-05,0.2901028770995596,0.0003454174284236,0.0003454174284236,Full,12138.0
25383,67299922445,0.0003399999999999,0.0015493297560464,0.2861675814318907,0.0032468843907574,0.0032468843907574,Full,12139.0
25384,367292494407,0.0003399999999999,0.0014875952835037,0.2892054662657445,0.0019215394354166,0.0019215394354166,Full,12140.0
25385,138113353016606,0.0003399999999999,1.0625131155238533e-05,0.2786289459054411,0.0002744541266214,0.0002744541266214,Full,12141.0
25386,159589220724202,0.0003399999999999,0.0006828490945949,0.2576416712428416,0.0025959871122433,0.0025959871122433,Full,12142.0
25387,689907071131476,0.0003399999999999,4.918227327033017e-05,0.2907188531809085,0.0004395295030544,0.0004395295030544,Full,12143.0
25388,221336024625241,0.00033,1.1215623903537027e-05,0.2714773027020632,0.0002909592601424,0.0002909592601424,Full,12144.0
25389,131043201847,0.00033,0.0001774498536263,0.2985738533572466,0.0006411094760818,0.0006411094760818,Full,12145.0
25390,475025662553385,0.00033,1.5845147638696907e-05,0.2709089634310481,0.0002898768886126,0.0002898768886126,Full,12146.0
25391,182443691771352,0.00033,0.0001420676911556,0.2835845171144868,0.0008633129485891,0.0008633129485891,Full,12147.0
25392,154018957983813,0.00032,0.0010331976344053,0.3008424779606726,0.0016973337630772,0.0016973337630772,Full,12148.0
25393,64639136366,0.00032,8.245427189067991e-05,0.291411459132449,0.0003515272623548,0.0003515272623548,Full,12149.0
25394,49370991732,0.00032,0.0002771715866409,0.2675331029269058,0.0019122473751422,0.0019122473751422,Full,12150.0
25395,180360322047243,0.00032,3.020992692572676e-05,0.2624609619557468,0.0003399491105594,0.0003399491105594,Full,12151.0
25396,340093714072,0.00032,0.0013561540491698,0.3155103573673646,0.0008854438272247,0.0008854438272247,Full,12152.0
25397,57639415551,0.00032,5.128248824521897e-05,0.2989397526873413,0.0004293836217805,0.0004293836217805,Full,12153.0
25398,97464672662,0.00031,0.0008146132541372,0.2726561905914362,0.0026161312895194,0.0026161312895194,Full,12154.0
25399,20114386235,0.00031,3.979816208955504e-05,0.2858476623917209,0.0005222407611545,0.0005222407611545,Full,12155.0
25400,40397252103,0.00031,0.0017502104905077,0.3046406069574416,0.0011311502052002,0.0011311502052002,Full,12156.0
25401,102938906478343,0.00031,0.0002044840450268,0.296865640705849,0.0004846600020025,0.0004846600020025,Full,12157.0
25402,259617042211,0.00031,0.0003069533697108,0.3013615291179502,0.0010599936153694,0.0010599936153694,Full,12158.0
25403,103971336305218,0.0003,0.0014736812990312,0.2865810653484269,0.0024508858573442,0.0024508858573442,Full,12159.0
25404,26382032216,0.0003,8.269079964036717e-05,0.2888629946545762,0.0007946398574967,0.0007946398574967,Full,12160.0
25405,64588666340,0.0003,5.273362598377268e-05,0.2837646285562584,0.0002477592001161,0.0002477592001161,Full,12161.0
25406,415494541850521,0.0003,1.1852561952292013e-05,0.2610420969978503,0.0002455602473258,0.0002455602473258,Full,12162.0
25407,210357995667559,0.00029,9.294027135396744e-05,0.2878658074519449,0.0005074047527517,0.0005074047527517,Full,12163.0
25408,312531385450925,0.00029,0.0006344345986567,0.2674606121526165,0.0031924158835878,0.0031924158835878,Full,12164.0
25409,144317282271701,0.00029,0.0017411460393743,0.2627241442320896,0.0020971306597453,0.0020971306597453,Full,12165.0
25410,357652214365312,0.00029,0.0009082143503471,0.2495056981780529,0.0023613012937658,0.0023613012937658,Full,12166.0
25411,50513265848,0.00029,0.0008206007278012,0.2614956217574436,0.0026835850924995,0.0026835850924995,Full,12167.0
25412,218707647888,0.00029,3.08871108409866e-05,0.2833649013643247,0.000385359033392,0.000385359033392,Full,12168.0
25413,210413314011,0.00029,0.0004381080678702,0.296405409611583,0.0008762315887715,0.0008762315887715,Full,12169.0
25414,963333907038551,0.00028,0.0004911015507901,0.2800352436550975,0.0015889594381573,0.0015889594381573,Full,12170.0
25415,193062840830669,0.00028,3.0600615923106034e-05,0.2751412299974684,0.0003333239407949,0.0003333239407949,Full,12171.0
25416,354263831266028,0.00028,7.699509257463895e-06,0.2744722411621721,0.0002967556450261,0.0002967556450262,Full,12172.0
25417,6130721655,0.00028,1.241979583271907e-05,0.277209542207502,0.0002585132760337,0.0002585132760337,Full,12173.0
25418,161829897161822,0.00028,9.575477465510558e-06,0.2776937842781308,0.0001968893858534,0.0001968893858534,Full,12174.0
25419,176495442402406,0.00028,2.7743876569573816e-06,0.2695549519602156,0.0001234443442785,0.0001234443442785,Full,12175.0
25420,147246951649,0.00028,8.459430553019891e-06,0.2693001240113917,0.000275644907188,0.000275644907188,Full,12176.0
25421,10674237167,0.00028,0.0004518818498652,0.2865907404731838,0.0020987361298614,0.0020987361298615,Full,12177.0
25422,211524895670316,0.00027,1.8238576974295863e-05,0.2620865942090378,0.0002739234053756,0.0002739234053757,Full,12178.0
25423,116933681791119,0.00027,0.0029767027417605,0.2809658088501093,0.0026108885817669,0.0026108885817669,Full,12179.0
25424,343144130872,0.00027,0.0007520593888172,0.2733938064525154,0.0026667548364025,0.0026667548364025,Full,12180.0
25425,569132726495630,0.00027,0.0018613987693059,0.2834500567342678,0.0029881974340807,0.0029881974340807,Full,12181.0
25426,568888089890063,0.00027,1.844477325845262e-05,0.2910138555481928,0.0003292203773887,0.0003292203773887,Full,12182.0
25427,106036541224,0.00027,9.761915329925425e-05,0.2963288431288404,0.0005227111458589,0.0005227111458589,Full,12183.0
25428,161419311535,0.00026,6.387499815429793e-06,0.275069906001487,0.0002108851775481,0.0002108851775481,Full,12184.0
25429,164878620263509,0.00026,1.3950936494099154e-05,0.2860075324489869,0.0002451147212129,0.0002451147212129,Full,12185.0
25430,292949924146549,0.00026,0.0004891233247215,0.2571079252843049,0.0018415685846276,0.0018415685846276,Full,12186.0
25431,326439917486121,0.00025,7.376395346099037e-06,0.2714703573725749,0.000258257991208,0.000258257991208,Full,12187.0
25432,35541499994,0.00025,2.4143378836798705e-05,0.2749505211149656,0.0003019841385501,0.0003019841385501,Full,12188.0
25433,216940628328775,0.00025,0.0002171903200413,0.2663980081690567,0.0019284995131394,0.0019284995131394,Full,12189.0
25434,129617873765147,0.00025,0.0001158680184593,0.2920189464362291,0.0005558514118319,0.0005558514118319,Full,12190.0
25435,753542244699109,0.00025,0.0001978651589916,0.2643555443516679,0.0014025460259277,0.0014025460259276,Full,12191.0
25436,136314663191943,0.00025,2.9682144435331183e-05,0.2850299291905976,0.0003504943920351,0.0003504943920352,Full,12192.0
25437,310937177514,0.00025,1.4579051495607458e-05,0.2688497979132824,0.0003418970252203,0.0003418970252204,Full,12193.0
25438,335331839998647,0.00024,0.0012875939595902,0.2609939422455033,0.0023337759453656,0.0023337759453656,Full,12194.0
25439,120984578858,0.00024,0.0003661791118132,0.284386344023849,0.0010364259676728,0.0010364259676728,Full,12195.0
25440,211919680353,0.00024,2.210122647799463e-05,0.2549826196259752,0.0001583323485544,0.0001583323485544,Full,12196.0
25441,196601040368145,0.0002299999999999,2.143309597752681e-05,0.2685691081090829,0.0002882696252643,0.0002882696252643,Full,12197.0
25442,103729003025453,0.0002299999999999,1.39141937873006e-06,0.2509009442957011,0.0001143593832282,0.0001143593832282,Full,12198.0
25443,129879573711973,0.0002299999999999,0.0003035597106783,0.2805127310344883,0.0021020453473163,0.0021020453473162,Full,12199.0
25444,516686618407950,0.00022,4.004022694152649e-06,0.2651631276663926,0.0001900719115529,0.0001900719115529,Full,12200.0
